Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours
40626,59,Short,1900-01-01 09:40:00,1900-01-01 11:25:00,1.75
40627,59,Short,1900-01-01 12:00:00,1900-01-01 13:40:00,1.6666666666666667
40628,59,Short,1900-01-01 10:50:00,1900-01-01 12:35:00,1.75
40629,59,Short,1900-01-01 12:30:00,1900-01-01 14:10:00,1.6666666666666667
40630,59,Short,1900-01-01 11:50:00,1900-01-01 13:35:00,1.75
40631,59,Short,1900-01-01 13:15:00,1900-01-01 15:00:00,1.75
40632,59,Short,1900-01-01 12:15:00,1900-01-01 13:55:00,1.6666666666666667
40633,59,Short,1900-01-01 13:45:00,1900-01-01 15:30:00,1.75
40634,59,Short,1900-01-01 13:00:00,1900-01-01 14:40:00,1.6666666666666667
40635,59,Short,1900-01-01 14:15:00,1900-01-01 16:00:00,1.75
40636,59,Short,1900-01-01 13:50:00,1900-01-01 15:40:00,1.8333333333333333
40637,59,Short,1900-01-01 14:45:00,1900-01-01 16:30:00,1.75
40638,59,Short,1900-01-01 14:25:00,1900-01-01 16:05:00,1.6666666666666667
40639,59,Short,1900-01-01 15:40:00,1900-01-01 17:20:00,1.6666666666666667
40640,59,Short,1900-01-01 15:15:00,1900-01-01 16:55:00,1.6666666666666667
40641,59,Short,1900-01-01 16:10:00,1900-01-01 17:55:00,1.75
40642,59,Short,1900-01-01 15:40:00,1900-01-01 17:25:00,1.75
40643,59,Short,1900-01-01 16:50:00,1900-01-01 18:45:00,1.9166666666666667
40644,59,Short,1900-01-01 16:35:00,1900-01-01 18:25:00,1.8333333333333333
40645,59,Short,1900-01-01 17:20:00,1900-01-01 19:10:00,1.8333333333333333
40646,59,Short,1900-01-01 17:00:00,1900-01-01 18:45:00,1.75
40647,59,Short,1900-01-01 17:40:00,1900-01-01 19:25:00,1.75
40648,59,Short,1900-01-01 17:30:00,1900-01-01 19:05:00,1.5833333333333333
40649,59,Short,1900-01-01 18:10:00,1900-01-01 20:00:00,1.8333333333333333
40650,59,Short,1900-01-01 18:05:00,1900-01-01 19:55:00,1.8333333333333333
40651,59,Short,1900-01-01 18:30:00,1900-01-01 20:15:00,1.75
40652,59,Short,1900-01-01 18:40:00,1900-01-01 20:25:00,1.75
40653,59,Short,1900-01-01 18:50:00,1900-01-01 20:30:00,1.6666666666666667
40654,59,Short,1900-01-01 19:25:00,1900-01-01 21:05:00,1.6666666666666667
40655,59,Short,1900-01-01 19:40:00,1900-01-01 21:30:00,1.8333333333333333
40656,59,Short,1900-01-01 19:45:00,1900-01-01 21:35:00,1.8333333333333333
40657,59,Short,1900-01-01 20:10:00,1900-01-01 21:50:00,1.6666666666666667
40658,59,Short,1900-01-01 20:25:00,1900-01-01 22:10:00,1.75
40659,59,Short,1900-01-01 20:52:00,1900-01-01 22:40:00,1.8
40660,59,Short,1900-01-01 20:50:00,1900-01-01 22:45:00,1.9166666666666667
40661,59,Short,1900-01-01 21:30:00,1900-01-01 23:15:00,1.75
40662,59,Short,1900-01-01 21:15:00,1900-01-01 23:00:00,1.75
40663,59,Short,1900-01-01 21:45:00,1900-01-01 23:25:00,1.6666666666666667
40664,59,Short,1900-01-01 22:15:00,1900-01-01 23:55:00,1.6666666666666667
40665,59,Short,1900-01-01 22:50:00,1900-01-01 00:45:00,1.9166666666666667
40666,59,Short,1900-01-01 23:10:00,1900-01-01 00:50:00,1.6666666666666667
40701,108,Short,1900-01-01 07:05:00,1900-01-01 10:05:00,3.0
40702,108,Short,1900-01-01 05:15:00,1900-01-01 08:12:00,2.95
40704,108,Short,1900-01-01 07:05:00,1900-01-01 09:30:00,2.4166666666666665
40705,108,Short,1900-01-01 13:35:00,1900-01-01 16:35:00,3.0
40706,108,Short,1900-01-01 08:00:00,1900-01-01 10:28:00,2.466666666666667
40707,108,Short,1900-01-01 18:13:00,1900-01-01 20:40:00,2.45
40708,108,Short,1900-01-01 10:25:00,1900-01-01 13:17:00,2.8666666666666667
40709,108,Short,1900-01-01 19:09:00,1900-01-01 22:15:00,3.1
40711,108,Short,1900-01-01 20:20:00,1900-01-01 23:05:00,2.75
40712,108,Short,1900-01-01 17:10:00,1900-01-01 20:14:00,3.066666666666667
40751,108,Short,1900-01-01 07:05:00,1900-01-01 10:05:00,3.0
40752,108,Short,1900-01-01 05:15:00,1900-01-01 08:10:00,2.9166666666666665
40754,108,Short,1900-01-01 07:05:00,1900-01-01 09:55:00,2.8333333333333335
40755,108,Short,1900-01-01 13:30:00,1900-01-01 16:35:00,3.0833333333333335
40756,108,Short,1900-01-01 08:00:00,1900-01-01 10:35:00,2.5833333333333335
40757,108,Short,1900-01-01 18:00:00,1900-01-01 20:40:00,2.6666666666666665
40758,108,Short,1900-01-01 10:25:00,1900-01-01 13:15:00,2.8333333333333335
40759,108,Short,1900-01-01 19:10:00,1900-01-01 22:15:00,3.0833333333333335
40761,108,Short,1900-01-01 20:20:00,1900-01-01 23:05:00,2.75
40762,108,Short,1900-01-01 17:10:00,1900-01-01 20:08:00,2.966666666666667
40801,95,Short,1900-01-01 05:40:00,1900-01-01 08:15:00,2.5833333333333335
40802,95,Short,1900-01-01 09:10:00,1900-01-01 11:51:00,2.683333333333333
40803,95,Short,1900-01-01 15:25:00,1900-01-01 18:00:00,2.5833333333333335
40804,95,Short,1900-01-01 19:20:00,1900-01-01 22:05:00,2.75
40901,48,Short,1900-01-01 05:15:00,1900-01-01 06:45:00,1.5
40902,48,Short,1900-01-01 21:00:00,1900-01-01 22:00:00,1.0
41001,14,Short,1900-01-01 03:55:00,1900-01-01 04:40:00,0.75
41003,14,Short,1900-01-01 04:40:00,1900-01-01 05:25:00,0.75
41006,14,Short,1900-01-01 05:45:00,1900-01-01 06:30:00,0.75
41008,14,Short,1900-01-01 06:25:00,1900-01-01 07:10:00,0.75
41009,14,Short,1900-01-01 05:50:00,1900-01-01 06:35:00,0.75
41012,14,Short,1900-01-01 06:40:00,1900-01-01 07:25:00,0.75
41013,14,Short,1900-01-01 06:20:00,1900-01-01 07:05:00,0.75
41014,14,Short,1900-01-01 06:55:00,1900-01-01 07:40:00,0.75
41015,14,Short,1900-01-01 06:40:00,1900-01-01 07:25:00,0.75
41016,14,Short,1900-01-01 07:10:00,1900-01-01 07:55:00,0.75
41017,14,Short,1900-01-01 07:15:00,1900-01-01 08:00:00,0.75
41020,14,Short,1900-01-01 07:35:00,1900-01-01 08:20:00,0.75
41021,14,Short,1900-01-01 07:30:00,1900-01-01 08:15:00,0.75
41022,14,Short,1900-01-01 07:55:00,1900-01-01 08:40:00,0.75
41023,14,Short,1900-01-01 07:45:00,1900-01-01 08:30:00,0.75
41024,14,Short,1900-01-01 08:05:00,1900-01-01 08:50:00,0.75
41028,14,Short,1900-01-01 08:35:00,1900-01-01 09:20:00,0.75
41029,14,Short,1900-01-01 08:25:00,1900-01-01 09:10:00,0.75
41033,14,Short,1900-01-01 08:45:00,1900-01-01 09:30:00,0.75
41035,14,Short,1900-01-01 08:55:00,1900-01-01 09:40:00,0.75
41036,14,Short,1900-01-01 09:25:00,1900-01-01 10:10:00,0.75
41038,14,Short,1900-01-01 09:35:00,1900-01-01 10:20:00,0.75
41040,14,Short,1900-01-01 09:50:00,1900-01-01 10:35:00,0.75
41042,14,Short,1900-01-01 10:05:00,1900-01-01 10:50:00,0.75
41043,14,Short,1900-01-01 09:35:00,1900-01-01 10:20:00,0.75
41046,14,Short,1900-01-01 10:30:00,1900-01-01 11:15:00,0.75
41048,14,Short,1900-01-01 10:45:00,1900-01-01 11:30:00,0.75
41050,14,Short,1900-01-01 11:00:00,1900-01-01 11:45:00,0.75
41051,14,Short,1900-01-01 10:15:00,1900-01-01 11:00:00,0.75
41055,14,Short,1900-01-01 10:45:00,1900-01-01 11:30:00,0.75
41056,14,Short,1900-01-01 11:55:00,1900-01-01 12:40:00,0.75
41057,14,Short,1900-01-01 11:00:00,1900-01-01 11:45:00,0.75
41060,14,Short,1900-01-01 12:35:00,1900-01-01 13:20:00,0.75
41061,14,Short,1900-01-01 11:30:00,1900-01-01 12:15:00,0.75
41063,14,Short,1900-01-01 11:45:00,1900-01-01 12:30:00,0.75
41064,14,Short,1900-01-01 13:15:00,1900-01-01 14:00:00,0.75
41065,14,Short,1900-01-01 12:05:00,1900-01-01 12:50:00,0.75
41069,14,Short,1900-01-01 12:45:00,1900-01-01 13:30:00,0.75
41070,14,Short,1900-01-01 14:15:00,1900-01-01 15:00:00,0.75
41073,14,Short,1900-01-01 13:25:00,1900-01-01 14:10:00,0.75
41076,14,Short,1900-01-01 15:05:00,1900-01-01 15:50:00,0.75
41077,14,Short,1900-01-01 14:05:00,1900-01-01 14:50:00,0.75
41078,14,Short,1900-01-01 15:25:00,1900-01-01 16:10:00,0.75
41079,14,Short,1900-01-01 14:25:00,1900-01-01 15:10:00,0.75
41080,14,Short,1900-01-01 15:45:00,1900-01-01 16:30:00,0.75
41081,14,Short,1900-01-01 14:45:00,1900-01-01 15:30:00,0.75
41082,14,Short,1900-01-01 16:00:00,1900-01-01 16:45:00,0.75
41084,14,Short,1900-01-01 16:10:00,1900-01-01 16:55:00,0.75
41085,14,Short,1900-01-01 15:25:00,1900-01-01 16:10:00,0.75
41086,14,Short,1900-01-01 16:25:00,1900-01-01 17:10:00,0.75
41089,14,Short,1900-01-01 16:00:00,1900-01-01 16:45:00,0.75
41091,14,Short,1900-01-01 16:15:00,1900-01-01 17:00:00,0.75
41092,14,Short,1900-01-01 17:05:00,1900-01-01 17:50:00,0.75
41093,14,Short,1900-01-01 16:30:00,1900-01-01 17:20:00,0.8333333333333334
41095,14,Short,1900-01-01 16:45:00,1900-01-01 17:30:00,0.75
41096,14,Short,1900-01-01 17:25:00,1900-01-01 18:10:00,0.75
41097,14,Short,1900-01-01 17:00:00,1900-01-01 17:45:00,0.75
41102,14,Short,1900-01-01 17:55:00,1900-01-01 18:40:00,0.75
41103,14,Short,1900-01-01 17:40:00,1900-01-01 18:25:00,0.75
41104,14,Short,1900-01-01 18:05:00,1900-01-01 18:50:00,0.75
41105,14,Short,1900-01-01 17:50:00,1900-01-01 18:35:00,0.75
41108,14,Short,1900-01-01 18:30:00,1900-01-01 19:15:00,0.75
41110,14,Short,1900-01-01 18:45:00,1900-01-01 19:30:00,0.75
41111,14,Short,1900-01-01 18:25:00,1900-01-01 19:10:00,0.75
41113,14,Short,1900-01-01 18:35:00,1900-01-01 19:20:00,0.75
41116,14,Short,1900-01-01 19:20:00,1900-01-01 20:05:00,0.75
41117,14,Short,1900-01-01 18:55:00,1900-01-01 19:40:00,0.75
41119,14,Short,1900-01-01 19:10:00,1900-01-01 19:55:00,0.75
41120,14,Short,1900-01-01 19:50:00,1900-01-01 20:35:00,0.75
41122,14,Short,1900-01-01 20:10:00,1900-01-01 20:55:00,0.75
41127,14,Short,1900-01-01 20:20:00,1900-01-01 21:05:00,0.75
41128,14,Short,1900-01-01 21:10:00,1900-01-01 21:55:00,0.75
41129,14,Short,1900-01-01 20:40:00,1900-01-01 21:25:00,0.75
41130,14,Short,1900-01-01 21:30:00,1900-01-01 22:15:00,0.75
41131,14,Short,1900-01-01 21:00:00,1900-01-01 21:45:00,0.75
41132,14,Short,1900-01-01 21:50:00,1900-01-01 22:35:00,0.75
41134,14,Short,1900-01-01 22:10:00,1900-01-01 22:55:00,0.75
41135,14,Short,1900-01-01 21:40:00,1900-01-01 22:25:00,0.75
41138,14,Short,1900-01-01 22:50:00,1900-01-01 23:35:00,0.75
41140,14,Short,1900-01-01 23:10:00,1900-01-01 23:55:00,0.75
41501,14,Short,1900-01-01 06:00:00,1900-01-01 06:45:00,0.75
41502,14,Short,1900-01-01 06:50:00,1900-01-01 07:35:00,0.75
41503,14,Short,1900-01-01 06:20:00,1900-01-01 07:05:00,0.75
41504,14,Short,1900-01-01 07:10:00,1900-01-01 07:55:00,0.75
41505,14,Short,1900-01-01 06:40:00,1900-01-01 07:25:00,0.75
41506,14,Short,1900-01-01 07:30:00,1900-01-01 08:15:00,0.75
41507,14,Short,1900-01-01 07:00:00,1900-01-01 07:45:00,0.75
41508,14,Short,1900-01-01 07:50:00,1900-01-01 08:35:00,0.75
41509,14,Short,1900-01-01 07:20:00,1900-01-01 08:05:00,0.75
41510,14,Short,1900-01-01 08:10:00,1900-01-01 08:55:00,0.75
41511,14,Short,1900-01-01 07:40:00,1900-01-01 08:25:00,0.75
41512,14,Short,1900-01-01 08:30:00,1900-01-01 09:15:00,0.75
41513,14,Short,1900-01-01 08:00:00,1900-01-01 08:45:00,0.75
41514,14,Short,1900-01-01 08:50:00,1900-01-01 09:35:00,0.75
41515,14,Short,1900-01-01 08:20:00,1900-01-01 09:05:00,0.75
41516,14,Short,1900-01-01 09:10:00,1900-01-01 09:55:00,0.75
41517,14,Short,1900-01-01 08:40:00,1900-01-01 09:25:00,0.75
41518,14,Short,1900-01-01 09:30:00,1900-01-01 10:15:00,0.75
41519,14,Short,1900-01-01 09:00:00,1900-01-01 09:45:00,0.75
41520,14,Short,1900-01-01 09:50:00,1900-01-01 10:35:00,0.75
41521,14,Short,1900-01-01 09:20:00,1900-01-01 10:05:00,0.75
41522,14,Short,1900-01-01 10:10:00,1900-01-01 10:55:00,0.75
41523,14,Short,1900-01-01 09:40:00,1900-01-01 10:25:00,0.75
41524,14,Short,1900-01-01 10:30:00,1900-01-01 11:15:00,0.75
41525,14,Short,1900-01-01 09:50:00,1900-01-01 10:35:00,0.75
41526,14,Short,1900-01-01 10:40:00,1900-01-01 11:25:00,0.75
41527,14,Short,1900-01-01 10:00:00,1900-01-01 10:45:00,0.75
41528,14,Short,1900-01-01 10:50:00,1900-01-01 11:35:00,0.75
41529,14,Short,1900-01-01 10:20:00,1900-01-01 11:05:00,0.75
41530,14,Short,1900-01-01 11:10:00,1900-01-01 11:55:00,0.75
41531,14,Short,1900-01-01 10:40:00,1900-01-01 11:25:00,0.75
41532,14,Short,1900-01-01 11:30:00,1900-01-01 12:15:00,0.75
41533,14,Short,1900-01-01 11:00:00,1900-01-01 11:45:00,0.75
41534,14,Short,1900-01-01 11:50:00,1900-01-01 12:35:00,0.75
41535,14,Short,1900-01-01 11:20:00,1900-01-01 12:05:00,0.75
41536,14,Short,1900-01-01 12:10:00,1900-01-01 12:55:00,0.75
41537,14,Short,1900-01-01 11:40:00,1900-01-01 12:25:00,0.75
41538,14,Short,1900-01-01 12:30:00,1900-01-01 13:15:00,0.75
41539,14,Short,1900-01-01 12:00:00,1900-01-01 12:45:00,0.75
41540,14,Short,1900-01-01 12:50:00,1900-01-01 13:35:00,0.75
41541,14,Short,1900-01-01 12:20:00,1900-01-01 13:05:00,0.75
41542,14,Short,1900-01-01 13:10:00,1900-01-01 13:55:00,0.75
41543,14,Short,1900-01-01 12:40:00,1900-01-01 13:25:00,0.75
41544,14,Short,1900-01-01 13:30:00,1900-01-01 14:15:00,0.75
41545,14,Short,1900-01-01 13:00:00,1900-01-01 13:45:00,0.75
41546,14,Short,1900-01-01 13:50:00,1900-01-01 14:35:00,0.75
41547,14,Short,1900-01-01 13:20:00,1900-01-01 14:05:00,0.75
41548,14,Short,1900-01-01 14:10:00,1900-01-01 14:55:00,0.75
41549,14,Short,1900-01-01 13:40:00,1900-01-01 14:25:00,0.75
41550,14,Short,1900-01-01 14:30:00,1900-01-01 15:15:00,0.75
41551,14,Short,1900-01-01 14:00:00,1900-01-01 14:45:00,0.75
41552,14,Short,1900-01-01 14:50:00,1900-01-01 15:35:00,0.75
41553,14,Short,1900-01-01 14:20:00,1900-01-01 15:05:00,0.75
41554,14,Short,1900-01-01 15:10:00,1900-01-01 15:55:00,0.75
41555,14,Short,1900-01-01 14:40:00,1900-01-01 15:25:00,0.75
41556,14,Short,1900-01-01 15:30:00,1900-01-01 16:15:00,0.75
41557,14,Short,1900-01-01 15:00:00,1900-01-01 15:45:00,0.75
41558,14,Short,1900-01-01 15:50:00,1900-01-01 16:35:00,0.75
41559,14,Short,1900-01-01 15:20:00,1900-01-01 16:05:00,0.75
41560,14,Short,1900-01-01 16:10:00,1900-01-01 16:55:00,0.75
41561,14,Short,1900-01-01 15:40:00,1900-01-01 16:25:00,0.75
41562,14,Short,1900-01-01 16:30:00,1900-01-01 17:15:00,0.75
41563,14,Short,1900-01-01 16:00:00,1900-01-01 16:45:00,0.75
41564,14,Short,1900-01-01 16:50:00,1900-01-01 17:35:00,0.75
41565,14,Short,1900-01-01 16:20:00,1900-01-01 17:05:00,0.75
41566,14,Short,1900-01-01 17:10:00,1900-01-01 17:55:00,0.75
41567,14,Short,1900-01-01 16:40:00,1900-01-01 17:25:00,0.75
41568,14,Short,1900-01-01 17:30:00,1900-01-01 18:15:00,0.75
41569,14,Short,1900-01-01 17:00:00,1900-01-01 17:45:00,0.75
41570,14,Short,1900-01-01 17:50:00,1900-01-01 18:35:00,0.75
41571,14,Short,1900-01-01 17:20:00,1900-01-01 18:05:00,0.75
41572,14,Short,1900-01-01 18:10:00,1900-01-01 18:55:00,0.75
41573,14,Short,1900-01-01 17:40:00,1900-01-01 18:25:00,0.75
41574,14,Short,1900-01-01 18:30:00,1900-01-01 19:15:00,0.75
41575,14,Short,1900-01-01 18:00:00,1900-01-01 18:45:00,0.75
41576,14,Short,1900-01-01 18:50:00,1900-01-01 19:35:00,0.75
41577,14,Short,1900-01-01 18:20:00,1900-01-01 19:05:00,0.75
41578,14,Short,1900-01-01 19:10:00,1900-01-01 19:55:00,0.75
41579,14,Short,1900-01-01 18:40:00,1900-01-01 19:25:00,0.75
41580,14,Short,1900-01-01 19:30:00,1900-01-01 20:15:00,0.75
41581,14,Short,1900-01-01 19:00:00,1900-01-01 19:45:00,0.75
41582,14,Short,1900-01-01 19:50:00,1900-01-01 20:35:00,0.75
41583,14,Short,1900-01-01 19:20:00,1900-01-01 20:05:00,0.75
41584,14,Short,1900-01-01 20:10:00,1900-01-01 20:55:00,0.75
41585,14,Short,1900-01-01 19:40:00,1900-01-01 20:25:00,0.75
41586,14,Short,1900-01-01 20:30:00,1900-01-01 21:15:00,0.75
41587,14,Short,1900-01-01 20:00:00,1900-01-01 20:45:00,0.75
41588,14,Short,1900-01-01 20:50:00,1900-01-01 21:35:00,0.75
41589,14,Short,1900-01-01 20:30:00,1900-01-01 21:15:00,0.75
41590,14,Short,1900-01-01 21:20:00,1900-01-01 22:05:00,0.75
41593,14,Short,1900-01-01 21:00:00,1900-01-01 21:45:00,0.75
41594,14,Short,1900-01-01 21:50:00,1900-01-01 22:35:00,0.75
41597,14,Short,1900-01-01 21:30:00,1900-01-01 22:15:00,0.75
41598,14,Short,1900-01-01 22:20:00,1900-01-01 23:05:00,0.75
41599,14,Short,1900-01-01 22:00:00,1900-01-01 22:45:00,0.75
41600,14,Short,1900-01-01 22:50:00,1900-01-01 23:35:00,0.75
42001,47,Short,1900-01-01 00:15:00,1900-01-01 01:35:00,1.3333333333333333
42002,47,Short,1900-01-01 02:45:00,1900-01-01 04:10:00,1.4166666666666667
42003,47,Short,1900-01-01 05:55:00,1900-01-01 07:40:00,1.75
42004,47,Short,1900-01-01 04:00:00,1900-01-01 05:30:00,1.5
42005,47,Short,1900-01-01 06:40:00,1900-01-01 08:10:00,1.5
42006,47,Short,1900-01-01 04:55:00,1900-01-01 06:35:00,1.6666666666666667
42007,47,Short,1900-01-01 07:00:00,1900-01-01 08:20:00,1.3333333333333333
42008,47,Short,1900-01-01 05:20:00,1900-01-01 06:50:00,1.5
42009,47,Short,1900-01-01 08:15:00,1900-01-01 09:35:00,1.3333333333333333
42010,47,Short,1900-01-01 05:50:00,1900-01-01 07:20:00,1.5
42011,47,Short,1900-01-01 09:00:00,1900-01-01 10:30:00,1.5
42012,47,Short,1900-01-01 06:55:00,1900-01-01 08:35:00,1.6666666666666667
42013,47,Short,1900-01-01 09:30:00,1900-01-01 11:10:00,1.6666666666666667
42014,47,Short,1900-01-01 07:55:00,1900-01-01 09:35:00,1.6666666666666667
42015,47,Short,1900-01-01 10:25:00,1900-01-01 11:50:00,1.4166666666666667
42016,47,Short,1900-01-01 08:25:00,1900-01-01 10:00:00,1.5833333333333333
42017,47,Short,1900-01-01 11:35:00,1900-01-01 13:10:00,1.5833333333333333
42018,47,Short,1900-01-01 09:50:00,1900-01-01 11:20:00,1.5
42019,47,Short,1900-01-01 12:20:00,1900-01-01 13:50:00,1.5
42020,47,Short,1900-01-01 10:50:00,1900-01-01 12:20:00,1.5
42021,47,Short,1900-01-01 13:25:00,1900-01-01 14:50:00,1.4166666666666667
42022,47,Short,1900-01-01 11:20:00,1900-01-01 12:50:00,1.5
42023,47,Short,1900-01-01 14:35:00,1900-01-01 16:05:00,1.5
42024,47,Short,1900-01-01 12:55:00,1900-01-01 14:25:00,1.5
42025,47,Short,1900-01-01 15:15:00,1900-01-01 16:50:00,1.5833333333333333
42026,47,Short,1900-01-01 13:35:00,1900-01-01 15:05:00,1.5
42027,47,Short,1900-01-01 16:30:00,1900-01-01 17:55:00,1.4166666666666667
42028,47,Short,1900-01-01 14:40:00,1900-01-01 16:15:00,1.5833333333333333
42029,47,Short,1900-01-01 17:05:00,1900-01-01 18:30:00,1.4166666666666667
42030,47,Short,1900-01-01 15:15:00,1900-01-01 16:45:00,1.5
42031,47,Short,1900-01-01 17:35:00,1900-01-01 19:15:00,1.6666666666666667
42032,47,Short,1900-01-01 15:40:00,1900-01-01 17:10:00,1.5
42033,47,Short,1900-01-01 18:35:00,1900-01-01 20:00:00,1.4166666666666667
42034,47,Short,1900-01-01 17:00:00,1900-01-01 18:25:00,1.4166666666666667
42035,47,Short,1900-01-01 19:35:00,1900-01-01 21:00:00,1.4166666666666667
42036,47,Short,1900-01-01 17:30:00,1900-01-01 18:55:00,1.4166666666666667
42037,47,Short,1900-01-01 20:15:00,1900-01-01 21:40:00,1.4166666666666667
42038,47,Short,1900-01-01 18:10:00,1900-01-01 19:35:00,1.4166666666666667
42039,47,Short,1900-01-01 21:15:00,1900-01-01 22:40:00,1.4166666666666667
42040,47,Short,1900-01-01 18:40:00,1900-01-01 20:05:00,1.4166666666666667
42041,47,Short,1900-01-01 21:45:00,1900-01-01 23:15:00,1.5
42042,47,Short,1900-01-01 19:30:00,1900-01-01 21:00:00,1.5
42043,47,Short,1900-01-01 22:45:00,1900-01-01 00:10:00,1.4166666666666667
42044,47,Short,1900-01-01 20:10:00,1900-01-01 21:35:00,1.4166666666666667
42045,47,Short,1900-01-01 23:20:00,1900-01-01 00:55:00,1.5833333333333333
42046,47,Short,1900-01-01 21:50:00,1900-01-01 23:25:00,1.5833333333333333
42301,34,Short,1900-01-01 14:15:00,1900-01-01 15:30:00,1.25
42302,34,Short,1900-01-01 08:00:00,1900-01-01 09:15:00,1.25
42401,82,Short,1900-01-01 04:20:00,1900-01-01 06:25:00,2.0833333333333335
42402,82,Short,1900-01-01 05:45:00,1900-01-01 08:00:00,2.25
42403,82,Short,1900-01-01 05:00:00,1900-01-01 07:10:00,2.1666666666666665
42404,82,Short,1900-01-01 06:40:00,1900-01-01 08:50:00,2.1666666666666665
42406,82,Short,1900-01-01 10:00:00,1900-01-01 12:10:00,2.1666666666666665
42407,82,Short,1900-01-01 07:30:00,1900-01-01 09:50:00,2.3333333333333335
42408,82,Short,1900-01-01 11:15:00,1900-01-01 13:20:00,2.0833333333333335
42409,82,Short,1900-01-01 08:35:00,1900-01-01 10:55:00,2.3333333333333335
42411,82,Short,1900-01-01 09:55:00,1900-01-01 12:10:00,2.25
42412,82,Short,1900-01-01 13:15:00,1900-01-01 15:30:00,2.25
42413,82,Short,1900-01-01 12:40:00,1900-01-01 14:55:00,2.25
42414,82,Short,1900-01-01 15:10:00,1900-01-01 17:40:00,2.5
42416,82,Short,1900-01-01 18:10:00,1900-01-01 20:25:00,2.25
42417,82,Short,1900-01-01 15:35:00,1900-01-01 17:50:00,2.25
42419,82,Short,1900-01-01 18:00:00,1900-01-01 20:15:00,2.25
42420,82,Short,1900-01-01 20:30:00,1900-01-01 22:35:00,2.0833333333333335
42421,82,Short,1900-01-01 19:05:00,1900-01-01 21:20:00,2.25
42422,82,Short,1900-01-01 21:40:00,1900-01-01 23:55:00,2.25
42423,82,Short,1900-01-01 20:35:00,1900-01-01 22:45:00,2.1666666666666665
42451,35,Short,1900-01-01 04:40:00,1900-01-01 05:30:00,0.8333333333333334
42452,35,Short,1900-01-01 23:00:00,1900-01-01 23:45:00,0.75
42601,47,Short,1900-01-01 09:40:00,1900-01-01 11:15:00,1.5833333333333333
42602,47,Short,1900-01-01 08:55:00,1900-01-01 10:20:00,1.4166666666666667
42603,47,Short,1900-01-01 15:45:00,1900-01-01 17:20:00,1.5833333333333333
42604,47,Short,1900-01-01 16:30:00,1900-01-01 18:00:00,1.5
42605,47,Short,1900-01-01 18:35:00,1900-01-01 20:10:00,1.5833333333333333
42606,47,Short,1900-01-01 20:20:00,1900-01-01 21:45:00,1.4166666666666667
42607,47,Short,1900-01-01 20:00:00,1900-01-01 21:30:00,1.5
42608,47,Short,1900-01-01 21:40:00,1900-01-01 23:15:00,1.5833333333333333
42651,62,Short,1900-01-01 08:50:00,1900-01-01 11:15:00,2.4166666666666665
42652,62,Short,1900-01-01 08:50:00,1900-01-01 11:15:00,2.4166666666666665
42653,62,Short,1900-01-01 14:55:00,1900-01-01 17:20:00,2.4166666666666665
42654,62,Short,1900-01-01 16:30:00,1900-01-01 18:45:00,2.25
42655,62,Short,1900-01-01 17:45:00,1900-01-01 20:05:00,2.3333333333333335
42656,62,Short,1900-01-01 20:20:00,1900-01-01 22:45:00,2.4166666666666665
42657,62,Short,1900-01-01 19:10:00,1900-01-01 21:30:00,2.3333333333333335
42701,35,Short,1900-01-01 05:35:00,1900-01-01 06:45:00,1.1666666666666667
42702,34,Short,1900-01-01 07:00:00,1900-01-01 08:05:00,1.0833333333333333
42751,50,Short,1900-01-01 04:45:00,1900-01-01 06:40:00,1.9166666666666667
42752,49,Short,1900-01-01 07:00:00,1900-01-01 08:55:00,1.9166666666666667
42801,82,Short,1900-01-01 14:40:00,1900-01-01 17:00:00,2.3333333333333335
42802,82,Short,1900-01-01 07:25:00,1900-01-01 09:45:00,2.3333333333333335
42804,82,Short,1900-01-01 17:20:00,1900-01-01 19:30:00,2.1666666666666665
42851,97,Short,1900-01-01 13:55:00,1900-01-01 17:05:00,3.1666666666666665
42852,97,Short,1900-01-01 07:25:00,1900-01-01 10:35:00,3.1666666666666665
42854,97,Short,1900-01-01 17:15:00,1900-01-01 20:25:00,3.1666666666666665
42901,16,Short,1900-01-01 05:40:00,1900-01-01 06:25:00,0.75
43001,20,Short,1900-01-01 00:15:00,1900-01-01 01:05:00,0.8333333333333334
43002,21,Short,1900-01-01 04:00:00,1900-01-01 04:50:00,0.8333333333333334
43003,20,Short,1900-01-01 07:50:00,1900-01-01 08:35:00,0.75
43005,20,Short,1900-01-01 08:55:00,1900-01-01 09:40:00,0.75
43006,21,Short,1900-01-01 05:10:00,1900-01-01 05:55:00,0.75
43007,20,Short,1900-01-01 09:00:00,1900-01-01 09:45:00,0.75
43008,21,Short,1900-01-01 05:25:00,1900-01-01 06:15:00,0.8333333333333334
43009,20,Short,1900-01-01 09:25:00,1900-01-01 10:10:00,0.75
43011,20,Short,1900-01-01 10:05:00,1900-01-01 10:55:00,0.8333333333333334
43013,20,Short,1900-01-01 10:15:00,1900-01-01 11:05:00,0.8333333333333334
43014,21,Short,1900-01-01 09:15:00,1900-01-01 10:15:00,1.0
43015,20,Short,1900-01-01 10:45:00,1900-01-01 11:35:00,0.8333333333333334
43016,21,Short,1900-01-01 09:55:00,1900-01-01 10:40:00,0.75
43017,20,Short,1900-01-01 12:35:00,1900-01-01 13:20:00,0.75
43018,21,Short,1900-01-01 11:05:00,1900-01-01 11:50:00,0.75
